iso_country,country,year,gdp_oecd,gdp_wb,gdp_twn,gni_wb,ginid_solt,ginim_dolt,gini_wb,gini_wid,top10_wid,mcp,migstock_wb,migstock_un,migstock_oecd,mignet_un,pop_wb,al_ethnic,dpi_tf,wdi_empprilo,wdi_unempilo,socx_oecd
156,China,2000,2922.24071,959.3724836,.,2900,0.39277095,0.413202181,.,0.486768723,0.355647087,.,0.04,0.03959121,.,-0.1,1262645000,0.15379034,0,73.952003,4.5300002,.
156,China,2001,3215.673402,1053.108243,.,3180,0.401458561,0.416824698,.,0.496435404,0.363231361,.,0.043,0.041947407,.,-0.1,1271850000,0.15379034,0,73.246002,4.5300002,.
156,China,2002,3540.244645,1148.50829,.,3520,0.41169731,0.421465608,.,0.524201989,0.393823177,.,0.045,0.044303604,.,-0.2,1280400000,0.15379034,0,72.551003,4.4099998,.
156,China,2003,3949.41122,1288.643252,.,3940,0.414592113,0.4340417,.,0.532645881,0.402145594,.,0.047,0.046659801,.,-0.2,1288400000,0.15379034,0,71.813004,4.3000002,.
156,China,2004,4442.164082,1508.668098,.,4440,0.417529655,0.443804508,.,0.535553336,0.408956885,.,0.05,0.049015998,.,-0.3,1296075000,0.15379034,0,71.030998,4.3000002,.
156,China,2005,5077.604522,1753.417829,.,5060,0.420570715,0.450708976,.,0.547924161,0.418577433,.,0.052,0.051372195,.,-0.3,1303720000,0.15379034,0,70.455002,4.1399999,.
156,China,2006,5868.232542,2099.229435,.,5870,0.422165919,0.456497467,.,0.549103975,0.420651645,.,0.054,0.053597963,.,-0.3,1311020000,0.15379034,0,69.947998,4,.
156,China,2007,6846.293562,2695.365917,.,6880,0.422179063,0.459316607,.,0.552249372,0.423930943,.,0.057,0.055823731,.,-0.3,1317885000,0.15379034,0,69.601997,3.76,.
156,China,2008,7615.727028,3471.248054,.,7680,0.424936242,0.46254478,42.8,0.552659035,0.423940331,.,0.059,0.058049499,.,-0.3,1324655000,0.15379034,0,68.710999,4.3600001,.
156,China,2009,8354.100768,3838.433972,.,8360,0.422534733,0.463532497,.,0.553384066,0.423409343,.,0.061,0.060275266,.,-0.3,1331260000,0.15379034,0,68.311996,4.2909999,.
156,China,2010,9310.817148,4560.512586,.,9290,0.421338747,0.464548877,.,0.559423327,0.426066339,.,0.064,0.062501034,.,-0.4,1337705000,0.15379034,0,67.905998,4.1999998,.
156,China,2011,10359.54996,5633.795717,.,10290,0.420003174,0.467864059,.,0.557243466,0.428786188,.,0.065,0.064002631,.,-0.3,1344130000,0.15379034,0,67.832001,4.3400002,.
156,China,2012,11323.02135,6337.883323,.,11320,0.410962336,0.466566574,42.2,0.545660853,0.414669484,.,0.067,0.065504228,.,-0.3,1350695000,0.15379034,0,67.773003,4.4699998,.
156,China,2013,12337.60767,7077.770765,.,12270,0.402486083,0.466238105,.,0.554515243,0.421203226,.,0.068,0.067005826,.,-0.3,1357380000,0.15379034,0,67.758003,4.54,.
156,China,2014,13405.0261,7683.502613,.,13460,0.402354542,0.461758735,.,0.546999931,0.413238347,.,0.07,0.068507423,.,-0.3,1364270000,0.15379034,0,67.699997,4.5929999,.
156,China,2015,14412.53121,8069.213024,.,14400,0.402972098,0.45942976,.,0.547849536,0.414270908,.,0.071,0.07000902,.,-0.2,1371220000,0.15379034,0,67.657997,4.585,.
156,China,2016,15477.98083,8117.267465,.,15480,.,.,.,.,.,.,.,0.070460866,.,.,1378665000,0.15379034,.,67.510002,4.605,.
156,China,2017,.,8826.994096,.,16760,.,.,.,.,.,.,.,0.070912711,.,.,1386395000,.,.,.,.,.
158,Taiwan,1980,.,.,.,.,0.263573714,0.273658459,.,.,0.234251961,.,.,.,.,-2.5,.,0.2744,0,.,.,.
158,Taiwan,1981,.,.,.,.,0.266450636,0.273395621,.,.,0.236366645,.,.,.,.,-2.1,.,0.2744,0.00E+00,.,.,.
158,Taiwan,1982,.,.,.,.,0.270413366,0.281402695,.,.,0.249144241,.,.,.,.,-1.7,.,0.2744,0.00E+00,.,.,.
158,Taiwan,1983,.,.,.,.,0.27260921,0.286035259,.,.,0.249159411,.,.,.,.,-1.4,.,0.2744,0.00E+00,.,.,.
158,Taiwan,1984,.,.,.,.,0.273045791,0.286430138,.,.,0.258937508,.,.,.,.,-1,.,0.2744,4.67E-02,.,.,.
158,Taiwan,1985,.,.,.,.,0.272759213,0.282929675,.,.,0.270807236,.,.,.,.,-0.7,.,0.2744,4.79E-02,.,.,.
158,Taiwan,1986,.,.,.,.,0.269803261,0.277706837,.,.,0.270597637,.,.,.,.,-0.4,.,0.2744,4.79E-02,.,.,.
158,Taiwan,1987,.,.,.,.,0.274582448,0.287607043,.,.,0.280296564,.,.,.,.,-0.1,.,0.2744,7.26E-02,.,.,.
158,Taiwan,1988,.,.,.,.,0.278014664,0.292192139,.,.,0.27414614,.,.,.,.,0.2,.,0.2744,7.26E-02,.,.,.
158,Taiwan,1989,.,.,.,.,0.278210189,0.293418309,.,.,0.289122999,.,.,.,.,0.4,.,0.2744,7.26E-02,.,.,.
158,Taiwan,1990,.,.,.,.,0.278854478,0.291970874,.,.,0.293837905,.,.,.,.,0.7,.,0.2744,1.94E-01,.,.,.
158,Taiwan,1991,.,.,.,.,0.272829372,0.283250813,.,.,0.292888343,.,.,.,.,0.3,.,0.2744,1.94E-01,.,.,.
158,Taiwan,1992,.,.,.,.,0.279011142,0.293787776,.,.,0.289499342,.,.,.,.,-0.1,.,0.2744,1.94E-01,.,.,.
158,Taiwan,1993,.,.,.,.,0.282981599,0.30123218,.,.,0.277689248,.,.,.,.,-0.5,.,0.2744,5.51E-01,.,.,.
158,Taiwan,1994,.,.,.,.,0.284730512,0.30578014,.,.,0.28634724,.,.,.,.,-0.9,.,0.2744,5.51E-01,.,.,.
158,Taiwan,1995,.,.,13129,.,0.284882381,0.311992765,.,.,0.287924528,.,.,.,.,-1.3,.,0.2744,0.556317,.,.,.
158,Taiwan,1996,.,.,13650,.,0.286238225,0.305918321,.,.,0.29159981,.,.,.,.,-1.6,.,0.2744,0.5509285,.,.,.
158,Taiwan,1997,.,.,14040,.,0.288208449,0.302193034,.,.,0.293173164,.,.,.,.,-1.8,.,0.2744,0.5628635,.,.,.
158,Taiwan,1998,.,.,12840,.,0.287879242,0.304312673,.,.,0.306835145,.,.,.,.,-2.1,.,0.2744,0.5628635,.,.,.
158,Taiwan,1999,.,.,13819,.,0.289047187,0.30576516,.,.,0.29703629,.,.,.,.,-2.3,.,0.2744,0.5993637,.,.,.
158,Taiwan,2000,.,.,14941,.,0.290610779,0.307121823,.,.,0.312908799,.,.,.,.,-2.6,.,0.2744,0.5993637,.,.,.
158,Taiwan,2001,.,.,13448,.,0.300320919,0.318504652,.,.,0.325409591,.,.,.,.,-1.7,.,0.2744,0.5885846,.,.,.
158,Taiwan,2002,.,.,13750,.,0.304544409,0.321571041,.,.,0.304280013,.,.,.,.,-0.8,.,0.2744,0.7169842,.,.,.
158,Taiwan,2003,.,.,14120,.,0.303844807,0.322411356,.,.,0.309937239,.,.,.,.,0.1,.,0.2744,0.7169842,.,.,.
158,Taiwan,2004,.,.,15388,.,0.302561589,0.321356397,.,.,0.316793114,.,.,.,.,1,.,0.2744,0.7169842,.,.,.
158,Taiwan,2005,.,.,16532,.,0.304276548,0.32340231,.,.,0.333956599,.,.,.,.,1.8,.,0.2744,0.6971132,.,.,.
158,Taiwan,2006,.,.,17026,.,0.304112212,0.321458572,.,.,0.334980577,.,.,.,.,1.9,.,0.2744,0.6971132,.,.,.
158,Taiwan,2007,.,.,17814,.,0.305809594,0.326742602,.,.,0.35275659,.,.,.,.,2,.,0.2744,0.6971132,.,.,.
158,Taiwan,2008,.,.,18131,.,0.30600403,0.323080139,.,.,0.36851576,.,.,.,.,2.1,.,0.2744,0.6971132,.,.,.
158,Taiwan,2009,.,.,16988,.,0.30856284,0.323563102,.,.,0.337091118,.,.,.,.,2.1,.,0.2744,0.4320481,.,.,.
158,Taiwan,2010,.,.,19278,.,0.313547948,0.326359964,.,.,0.363959491,.,.,.,.,2.2,.,0.2744,0.4320481,.,.,.
158,Taiwan,2011,.,.,20939,.,0.306212036,0.322643953,.,.,0.37636295,.,.,.,.,2,.,0.2744,0.4320481,.,.,.
158,Taiwan,2012,.,.,21308,.,0.302640678,0.323213115,.,.,0.382223755,.,.,.,.,1.9,.,0.2744,0.4320481,.,.,.
158,Taiwan,2013,.,.,21916,.,0.305278644,0.32920547,.,.,0.363866061,.,.,.,.,1.8,.,0.2744,0.557048,.,.,.
158,Taiwan,2014,.,.,22668,.,0.298595333,0.320802002,.,.,.,.,.,.,.,1.6,.,0.2744,0.557048,.,.,.
158,Taiwan,2015,.,.,22400,.,0.296861953,0.3218087,.,.,.,.,.,.,.,1.5,.,0.2744,0.557048,.,.,.
158,Taiwan,2016,.,.,22561,.,0.30195786,0.333256456,.,.,.,.,.,.,.,.,.,0.2744,.,.,.,.
158,Taiwan,2017,.,.,24318,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
170,Colombia,1980,.,1204.155168,.,.,0.50880118,0.523657879,.,.,.,.,0.328,.,.,-2.2,27737900,0.6014,0.5195168,.,.,.
170,Colombia,1981,.,1282.364618,.,.,0.508394106,0.524554616,.,.,.,.,0.325,.,.,-2.1,28375991,0.6014,0.5195168,.,.,.
170,Colombia,1982,.,1342.468124,.,.,0.508610647,0.524047655,.,.,.,.,0.322,.,.,-2.1,29027162,0.6014,0.5195168,.,.,.
170,Colombia,1983,.,1304.601346,.,.,0.509291589,0.525112093,.,.,.,.,0.319,.,.,-2,29687094,0.6014,0.4961169,.,.,.
170,Colombia,1984,.,1260.395794,.,.,0.509007965,0.527154268,.,.,.,.,0.316,.,.,-1.9,30350086,0.6014,0.4961169,.,.,.
170,Colombia,1985,3950.351833,1125.201935,.,.,0.508770361,0.526838633,.,.,.,.,0.314,.,.,-1.9,31011688,0.6014,0.4961169,.,.,.
170,Colombia,1986,4216.526836,1103.338706,.,.,0.509148606,0.527434831,.,.,.,.,0.312,.,.,-1.8,31669776,0.6014,0.4961169,.,.,.
170,Colombia,1987,4521.151917,1125.261149,.,.,0.507823257,0.528203776,.,.,.,.,0.31,.,.,-1.7,32324325,0.6014,0.5768235,.,.,.
170,Colombia,1988,4821.51141,1189.140678,.,.,0.508396491,0.527803554,.,.,.,.,0.308,.,.,-1.7,32975535,0.6014,0.5768235,.,.,.
170,Colombia,1989,5110.253158,1175.93261,.,.,0.510033729,0.527773608,.,.,.,.,0.306,.,.,-1.6,33624444,0.6014,0.5768235,.,.,.
170,Colombia,1990,5530.16682,1175.14927,.,4620,0.509919514,0.526072902,.,.,.,.,0.304,0.304266817,.,-1.6,34271565,0.6014,0.5768235,.,.,.
170,Colombia,1991,5791.480078,1181.081644,.,4830,0.511173856,0.528151673,.,.,.,.,0.3,0.300538108,.,-1.5,34916766,0.6014,0.5555207,48.84,10.12,.
170,Colombia,1992,6126.907375,1385.866477,.,5100,0.51203221,0.529295282,51.5,.,.,.,0.296,0.296809399,.,-1.4,35558682,0.6014,0.6322154,49.278,9.4399996,.
170,Colombia,1993,6346.819342,1541.712369,.,5300,0.516553523,0.534971134,.,.,.,.,0.293,0.29308069,.,-1.4,36195168,0.6014,0.6322154,50.212002,7.8000002,.
170,Colombia,1994,5863.931182,2218.78471,.,5720,0.520275141,0.540094076,.,.,.,.,0.289,0.289351981,.,-1.3,36823537,0.6014,0.6322154,51.296001,8.25,.
170,Colombia,1995,6360.199432,2470.683623,.,6050,0.521418093,0.542447398,.,.,.,.,0.286,0.285623273,.,-1.2,37441977,0.6014,0.5761645,52.382,8.6999998,.
170,Colombia,1996,6634.092576,2553.549692,.,6160,0.522971646,0.54678084,56.9,.,.,.,0.282,0.282755184,.,-1.2,38049038,0.6014,0.5761645,51.907001,11.81,.
170,Colombia,1997,7011.480096,2759.952748,.,6380,0.525746522,0.548863608,.,.,.,.,0.279,0.279887095,.,-1.1,38645411,0.6014,0.5761645,53.042,12.1,.
170,Colombia,1998,7174.845795,2509.139633,.,6410,0.527598316,0.549598002,.,.,.,.,0.277,0.277019006,.,-1.1,39234062,0.6014,0.5761645,52.554001,15,.
170,Colombia,1999,6958.960312,2164.432929,.,6150,0.52911682,0.551843318,58.7,.,.,.,0.274,0.274150917,.,-1,39819279,0.6014,0.7,50.584,20.1,.
170,Colombia,2000,6218.213553,2472.197831,.,6440,0.531329307,0.54975642,58.7,.,.,.,0.271,0.271282828,.,-1,40403958,0.6014,0.7,51.500999,20.5,.
170,Colombia,2001,6430.07278,2395.856551,.,6580,0.529823109,0.546176726,57.2,.,.,.,0.266,0.266748071,.,-0.9,40988909,0.6014,0.7,56.285999,15.04,.
170,Colombia,2002,6657.591302,2355.725857,.,6740,0.530322223,0.546244008,55.8,.,.,.,0.262,0.262213314,.,-0.9,41572491,0.6014,0.7,57.116001,15.633,.
170,Colombia,2003,7132.496318,2246.257472,.,6990,0.515668438,0.532624685,53.4,.,.,.,0.257,0.257678556,.,-0.8,42152151,0.6014,0.8620341,59.311001,14.189,.
170,Colombia,2004,7663.772316,2740.249442,.,7460,0.51895379,0.534298242,54.8,.,.,.,0.253,0.253143799,.,-0.8,42724163,0.6014,0.8620341,57.953999,13.717,.
170,Colombia,2005,8324.714657,3386.0256,.,7950,0.515949418,0.532470788,53.7,.,.,.,0.249,0.248609042,.,-0.8,43285634,0.6014,0.8620341,58.808998,11.87,.
170,Colombia,2006,9046.028501,3709.078776,.,8640,0.517675686,0.535302244,.,.,.,.,0.253,0.253014477,.,-0.7,43835722,0.6014,0.8620341,57.186001,11.7,.
170,Colombia,2007,9809.877945,4674.21961,.,9350,0.519630116,0.538448333,.,.,.,.,0.258,0.257419911,.,-0.7,44374572,0.6014,0.875317,56.877998,11.204,.
170,Colombia,2008,10234.92987,5433.72045,.,9740,0.51198482,0.533370376,55.4,.,.,.,0.262,0.261825346,.,-0.7,44901544,0.6014,0.875317,57.296001,11.273,.
170,Colombia,2009,10359.99139,5148.422113,.,9890,0.507221937,0.527055022,54.5,.,.,.,0.266,0.266230781,.,-0.7,45416181,0.6014,0.875317,58.926998,12.066,.
170,Colombia,2010,10775.87116,6250.655044,.,10260,0.496282108,0.514798835,54.8,.,.,.,0.271,0.270636216,.,-0.6,45918097,0.6014,0.875317,59.575001,11.831,.
170,Colombia,2011,11586.87358,7227.73968,.,10970,0.494821929,0.514481617,53.6,.,.,.,0.272,0.274206571,.,-0.6,46406646,0.6014,0.8156261,60.355999,10.876,.
170,Colombia,2012,12135.91279,7884.984429,.,11570,0.49075396,0.512637675,52.9,.,.,.,0.273,0.277776927,.,-0.6,46881475,0.6014,0.8156261,61.179001,10.431,.
170,Colombia,2013,12784.96564,8030.58603,.,12250,0.490945043,0.514034977,52.9,.,.,.,0.274,0.281347282,.,-0.6,47342981,0.6014,0.8156261,61.575001,9.6960001,.
170,Colombia,2014,13431.51762,7913.383432,.,12950,0.485124596,0.505375899,52.8,.,.,.,0.275,0.284917637,.,-0.6,47791911,0.6014,0.8156261,62.259998,9.1520004,.
170,Colombia,2015,13833.17562,6044.525556,.,13560,0.473101966,0.493530025,51.1,.,.,.,0.276,0.288487993,.,-0.6,48228697,0.6014,0.8479493,62.43,8.9530001,.
170,Colombia,2016,14011.61274,5756.861602,.,14030,0.472480074,0.492219668,50.8,.,.,.,.,0.28927326,.,.,48653419,0.6014,.,61.825001,9.8719997,.
170,Colombia,2017,14485.30586,6301.589878,.,14170,0.471621164,0.490016456,.,.,.,.,.,0.290058527,.,.,49065615,.,.,.,.,.
191,Croatia,1980,.,.,.,.,.,.,.,.,.,.,.,.,.,0.8,4588000,0.369026,.,.,.,.
191,Croatia,1981,.,.,.,.,.,.,.,.,.,.,.,.,.,1.1,4608000,0.369026,.,.,.,.
191,Croatia,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,1.4,4635000,0.369026,.,.,.,.
191,Croatia,1983,.,.,.,.,.,.,.,.,.,.,.,.,.,1.7,4659000,0.369026,.,.,.,.
191,Croatia,1984,.,.,.,.,.,.,.,.,.,.,.,.,.,2,4680000,0.369026,.,.,.,.
191,Croatia,1985,.,.,.,.,.,.,.,.,.,.,.,.,.,2.3,4701000,0.369026,.,.,.,.
191,Croatia,1986,.,.,.,.,.,.,.,.,.,.,.,.,.,2.1,4722000,0.369026,.,.,.,.
191,Croatia,1987,.,.,.,.,.,.,.,.,.,.,.,.,.,1.8,4740000,0.369026,.,.,.,.
191,Croatia,1988,.,.,.,.,0.275313009,0.443203943,22.8,.,.,.,.,.,.,1.6,4757000,0.369026,.,.,.,.
191,Croatia,1989,.,.,.,.,0.276717196,0.44432815,.,.,.,.,.,.,.,1.3,4767000,0.369026,.,.,.,.
191,Croatia,1990,.,.,.,.,0.275396056,0.443997077,.,.,.,.,9.946,9.953956685,.,1.1,4780000,0.369026,.,.,.,.
191,Croatia,1991,.,.,.,.,0.274157966,0.442206262,.,.,.,.,11.423,10.88332824,.,-0.3,4510000,0.369026,.,.,.,.
191,Croatia,1992,.,.,.,.,0.272699329,0.442133924,.,.,.,.,12.414,11.8126998,.,-1.8,4470000,0.369026,.,50.777,10.555,.
191,Croatia,1993,.,.,.,.,0.273511669,0.443360523,.,.,.,.,12.815,12.74207135,.,-3.2,4640000,0.369026,0.5786528,50.722,9.9090004,.
191,Croatia,1994,.,.,.,.,0.27244821,0.442529019,.,.,.,.,13.642,13.67144291,.,-4.7,4650000,0.369026,0.5786528,49.932999,10.542,.
191,Croatia,1995,8248.896481,4794.937213,.,7860,0.271868423,0.441088532,.,.,.,.,14.437,14.60081447,.,-6.1,4669000,0.369026,0.5786528,49.541,10.448,.
191,Croatia,1996,9175.562899,5268.805674,.,8770,0.27222502,0.440729788,.,.,.,.,14.605,14.32423099,.,-6.6,4494000,0.369026,0.664557,49.431,10,.
191,Croatia,1997,10059.23601,5210.430239,.,9370,0.271091309,0.440543019,.,.,0.34351638,.,13.967,14.04764752,.,-7,4572000,0.369026,0.664557,49.16,9.8999996,.
191,Croatia,1998,10476.77391,5650.332016,.,9770,0.269238816,0.44173071,.,.,.,.,13.793,13.77106404,.,-7.4,4501000,0.369026,0.664557,48.25,11.03,.
191,Croatia,1999,10033.65009,5135.473341,.,9550,0.266694511,0.441503538,.,.,0.359132648,.,13.242,13.49448056,.,-7.9,4554000,0.369026,6.65E-01,46.759998,13.3,.
191,Croatia,2000,10754.01996,4919.628069,.,10550,0.264428731,0.44230605,.,.,0.347462028,.,13.224,13.21789709,.,-8.3,4426000,0.369026,7.81E-01,45.131001,15.9,.
191,Croatia,2001,11677.4858,5245.421419,.,11110,0.262052338,0.443002264,.,.,0.345582515,.,13.155,13.22057376,.,-6.7,4440000,0.369026,7.81E-01,44.632999,15.8,.
191,Croatia,2002,12664.55678,6053.716037,.,12090,0.260897315,0.443140225,.,.,0.332444459,.,13.128,13.22325043,.,-5,4440000,0.369026,0.7810394,44.423,15.053,.
191,Croatia,2003,13536.71718,7805.881418,.,12700,0.261974376,0.44371761,.,.,0.328760326,.,13.101,13.22592711,.,-3.4,4440000,0.369026,0.7810394,45.047001,13.924,.
191,Croatia,2004,14501.12068,9365.742468,.,13870,0.26274568,0.445485638,.,.,0.332153797,.,13.077,13.22860378,.,-1.8,4439000,0.369026,0.6930847,46.186001,13.664,.
191,Croatia,2005,15285.12646,10224.30403,.,14550,0.262655526,0.446991504,.,.,0.334498763,.,13.041,13.23128045,.,-0.1,4442000,0.369026,0.6930847,46.582001,12.598,.
191,Croatia,2006,17408.56279,11363.41845,.,16540,0.263526353,0.447874534,.,.,0.334026098,.,13.02,13.23395105,.,-0.2,4440000,0.369026,0.6930847,46.860001,11.13,.
191,Croatia,2007,19307.68653,13546.71387,.,18400,0.264518758,0.44787422,.,.,0.339149863,.,13.004,13.23662165,.,-0.3,4436000,0.369026,0.6930847,47.731998,9.9090004,.
191,Croatia,2008,20822.38169,15893.86048,.,19690,0.268883842,0.4495704,.,.,0.334506035,.,12.981,13.23929225,.,-0.3,4434508,0.369026,0.6418583,48.432999,8.5299997,.
191,Croatia,2009,20021.4208,14157.15484,.,18820,0.2724211,0.451393284,32.6,.,0.336916059,.,12.97,13.24196285,.,-0.4,4429078,0.369026,0.6418583,47.870998,9.2019997,.
191,Croatia,2010,19797.43109,13542.90183,.,18700,0.275530006,0.455333605,32.4,.,0.335089624,.,12.976,13.24463345,.,-0.5,4417781,0.369026,0.6418583,46.115002,11.62,.
191,Croatia,2011,20729.81458,14571.49088,.,20180,0.278234383,0.457293081,32.3,.,0.33517623,.,13.409,13.31400622,.,-0.7,4280622,0.369026,0.6418583,44.617001,13.678,.
191,Croatia,2012,21152.40654,13254.76426,.,20530,0.280710453,0.458526512,32.5,.,0.337603003,.,13.467,13.38337899,.,-0.9,4267558,0.369026,0.5792704,43.203999,15.935,.
191,Croatia,2013,21798.00103,13648.98986,.,21340,0.28354735,0.460163345,32,.,0.338436097,.,13.521,13.45275176,.,-1.1,4255689,0.369026,0.5792704,42.133999,17.250999,.
191,Croatia,2014,22071.35252,13597.03387,.,21620,0.284254314,0.459729784,32.1,.,.,.,13.594,13.52212452,.,-1.3,4238389,0.369026,0.5792704,43.360001,17.290001,.
191,Croatia,2015,22778.00432,11757.89004,.,22580,0.283914025,0.460644391,31.1,.,.,.,13.724,13.59149729,.,-1.5,4203604,0.369026,0.5792704,43.772999,16.277,.
191,Croatia,2016,23859.83866,12298.57035,.,22940,.,.,.,.,.,.,.,13.48512288,.,.,4174349,0.369026,.,45.129002,13.476,.
191,Croatia,2017,.,13294.51493,.,24700,.,.,.,.,.,.,.,13.37874846,.,.,4125700,.,.,.,.,.
196,Cyprus,1980,.,4232.022939,.,.,.,.,.,.,.,.,5.671,.,.,-0.4,685406,0.093854,0.5764706,.,.,.
196,Cyprus,1981,.,4033.240478,.,.,.,.,.,.,.,.,5.709,.,.,-1.9,689173,0.093854,0.5764706,.,.,.
196,Cyprus,1982,.,4122.784499,.,.,.,.,.,.,.,.,5.757,.,.,-3.4,691702,0.093854,0.7260504,.,.,.
196,Cyprus,1983,.,4091.048498,.,.,.,.,.,.,.,.,5.807,.,.,-4.9,694077,0.093854,0.7260504,.,.,.
196,Cyprus,1984,.,4258.743589,.,.,.,.,.,.,.,.,5.845,.,.,-6.4,697717,0.093854,0.7260504,.,.,.
196,Cyprus,1985,.,4488.287003,.,.,0.30022668,0.459646861,.,.,.,.,5.864,.,.,-8,703687,0.093854,0.7260504,.,.,.
196,Cyprus,1986,.,5642.631476,.,.,0.299752406,0.460300869,.,.,.,.,5.864,.,.,-5.4,712341,0.093854,0.7331169,.,.,.
196,Cyprus,1987,.,6690.577975,.,.,0.300058833,0.462369427,.,.,.,.,5.845,.,.,-2.9,723380,0.093854,0.7331169,.,.,.
196,Cyprus,1988,.,7645.629767,.,.,0.30059361,0.462987936,.,.,.,.,5.81,.,.,-0.4,736479,0.093854,0.7331169,.,.,.
196,Cyprus,1989,.,8038.914242,.,.,0.299009035,0.462239636,.,.,.,.,5.765,.,.,2.1,751044,0.093854,0.7331169,.,.,.
196,Cyprus,1990,.,9641.575273,.,13390,0.297921938,0.461779383,.,.,.,.,5.714,5.714088185,.,4.7,766614,0.093854,0.7331169,.,.,.
196,Cyprus,1991,.,9696.099593,.,13590,0.299054094,0.463224048,.,.,.,.,6.057,6.019532381,.,5.9,783129,0.093854,0.7331169,51.987999,7.9510002,.
196,Cyprus,1992,.,11310.07192,.,14750,0.298267145,0.463871615,.,.,.,.,6.378,6.324976578,.,7.1,800609,0.093854,0.7330538,47.356998,15.097,.
196,Cyprus,1993,.,10526.14177,.,14870,0.29917097,0.465304555,.,.,.,.,6.679,6.630420774,.,8.3,818751,0.093854,0.7330538,51.993999,7.9460001,.
196,Cyprus,1994,.,11617.69278,.,15700,0.298818601,0.46583646,.,.,.,.,6.966,6.93586497,.,9.5,837110,0.093854,0.7279221,53.470001,4.9949999,.
196,Cyprus,1995,17068.9112,15098.00602,.,16480,0.2990348,0.465376458,.,.,.,.,7.241,7.241309166,.,10.7,855384,0.093854,0.7279221,50.931999,8.7670002,.
196,Cyprus,1996,17294.24359,14969.42279,.,16710,0.299311559,0.46612993,.,.,.,.,7.507,7.490856905,.,10.9,873423,0.093854,0.7279221,48.195999,14.713,.
196,Cyprus,1997,17771.02357,14303.53857,.,17320,0.299038657,0.467455658,.,.,.,.,7.764,7.740404644,.,11.1,891192,0.093854,0.7292207,52.876999,6.5110002,.
196,Cyprus,1998,18742.93276,15247.29329,.,19990,0.299473885,0.468621444,.,.,.,.,8.014,7.989952383,.,11.4,908704,0.093854,0.7292207,54.181999,3.6570001,.
196,Cyprus,1999,19662.13008,15457.64436,.,19220,0.299155513,0.470772515,.,.,.,.,8.255,8.239500122,.,11.6,926050,0.093854,0.7292207,53.078999,5.6999998,.
196,Cyprus,2000,21288.79469,14672.88206,.,20550,0.29880172,0.471670977,.,.,.,.,8.489,8.48904786,.,11.8,943286,0.093854,0.7292207,57.785,4.967,.
196,Cyprus,2001,22891.87708,15062.92433,.,22110,0.297812835,0.473342789,.,.,.,.,9.111,9.071471595,.,11.8,960282,0.093854,0.7292207,59.608002,3.984,.
196,Cyprus,2002,23556.97746,16372.29152,.,23140,0.297006868,0.47575868,.,.,.,.,9.715,9.653895331,.,11.8,976966,0.093854,0.7383116,60.063,3.299,.
196,Cyprus,2003,24251.24771,20293.40789,.,23650,0.29767422,0.477055412,.,.,.,.,10.299,10.23631907,.,11.7,993563,0.093854,0.7383116,60.595001,4.1350002,.
196,Cyprus,2004,25930.49775,23932.49128,.,25280,0.297026687,0.479747927,30.1,.,.,.,10.862,10.8187428,.,11.7,1010410,0.093854,0.7383116,60.904999,4.3330002,.
196,Cyprus,2005,27763.16904,25324.48666,.,27250,0.296583273,0.47915646,30.3,.,.,.,11.401,11.40116654,.,11.7,1027658,0.093854,0.7383116,60.029999,5.3039999,.
196,Cyprus,2006,29988.05716,27169.99256,.,29340,0.297138069,0.48025385,31.1,.,.,.,12.56,12.50886805,.,11.5,1045509,0.093854,0.7383116,60.752998,4.5430002,.
196,Cyprus,2007,32844.34646,31386.63265,.,32470,0.297411715,0.480859489,31.1,.,.,.,13.676,13.61656957,.,11.4,1063712,0.093854,0.7571428,61.452999,3.9219999,.
196,Cyprus,2008,34823.87932,35390.70488,.,34110,0.299127103,0.481594824,31.7,.,.,.,14.758,14.72427108,.,11.2,1081563,0.093854,0.7571428,61.511002,3.655,.
196,Cyprus,2009,33882.13032,32105.8159,.,33440,0.299805803,0.482377177,32.1,.,.,.,15.825,15.8319726,.,11.1,1098076,0.093854,0.7571428,60.499001,5.3639998,.
196,Cyprus,2010,33263.21754,30818.46396,.,32260,0.301014329,0.485004813,31.5,.,.,.,16.89,16.93967412,.,11,1112607,0.093854,0.7571428,60.328999,6.263,.
196,Cyprus,2011,33192.30509,32233.83942,.,33190,0.301973527,0.486125845,32.6,.,.,.,16.853,16.8596201,.,9.6,1124835,0.093854,0.7571428,58.620998,7.8559999,.
196,Cyprus,2012,31914.8856,28984.91481,.,30930,0.303604972,0.486776071,34.3,.,.,.,16.847,16.77956609,.,8.2,1135062,0.093854,0.7350649,55.914001,11.795,.
196,Cyprus,2013,30620.72808,27942.31667,.,29190,0.304002343,0.486854667,37,.,.,.,16.861,16.69951207,.,6.8,1143896,0.093854,0.7350649,53.199001,15.871,.
196,Cyprus,2014,30390.43638,27400.80299,.,29270,0.304687077,0.490996134,35.6,.,.,.,16.881,16.61945806,.,5.4,1152309,0.093854,0.7252525,53.438,16.087999,.
196,Cyprus,2015,31530.92849,23212.2247,.,31730,0.305505215,0.489072469,34,.,.,.,16.897,16.53940404,.,4,1160985,0.093854,0.7252525,54.396,14.908,.
