"","id","stata","r","mlwin","mplus","spss","socx_ivC","unemprate_ivC","emplrate_ivC","gdp_ivC","wave_str","w1985","w1990","w1996","w2006","w2016","logit","ols","ologit","mlogit","ml_glm","bayes","team","count","AME","lower","upper","error","z","p","DV","main_IV_type","main_IV_source","main_IV_source_file","main_IV_measurement","main_IV_time","main_IV_effect","main_IV_as_control","twowayfe","cluster_any","mlm_re","mlm_fe","hybrid_mlm","level_cyear","level_country","level_year","country_dummies_only","year_dummies_only","year_as_count","lpm","listwise","multimpute","L2boots","weights","pseudo_pnl","package","dichotomize","categorical","mmodel","unbalpanel","orig13","orig17","eeurope","allavailable","num_countries","emigration_ivC","unchange_ivC","poverty_ivC","fbunemprate_ivC","fbunempchange_ivC","fbeducrate_ivC","fbeducratechange_ivC","socxchg_ivC","gdpchange_ivC","ginin_ivC","mcp_ivC","regime_ivC","socialistdummy_ivC","targeting_ivC","socx_programspecific_ivC","conservatism_ivC","decomm_ivC","tradeunion10_ivC","subFB_ivC","socult_ivC","fract_ivC","antiimm_ivC","pop_ivC","age_iv","age2_iv","sex_iv","employed_iv","income_iv","occclass_iv","occstatus_iv","education_iv","married_iv","household_iv","reldenom_iv","relattend_iv","publice_iv","urban_iv","fb_iv","cuts_iv","taxes_iv","upol_iv","leftright_iv","trust_iv","efficacy_iv","fbXnet","netXcons","netXeduc","netXage","netXsex","netXunemp","netXinc","fbXeduc","fbXage","fbXsex","fbXunemp","fbXgini","fbXurban","fbXinc","squared_imm","fractXfb","fbXleftright","anynonlin","Hsupport","Hreject","Hnotest","Hmixed","Hsupport_stock","Hreject_stock","Hnotest_stock","Hsupport_net","Hreject_net","Hnotest_net","inv_weight","additionalinfo","incl_countries","AU","AT","BE","BG","CA","CL","HR","CY","CZ","DK","FI","FR","DE","HU","IS","IN","IE","IL","IT","JP","KR","LV","LT","NT","NZ","NO","PH","PL","PT","RU","SK","SI","ES","SE","CH","UK","US","ZA","TW","TR","UY","VE","u_teamid","software","indepv","wave","mator","countries","DV_str","Jobs","Unemp","IncDiff","OldAge","House","Health","Scale"
"490","t41m5",0,0,0,1,0,0,0,0,1,"0 0 0 1 1",0,0,0,1,1,0,0,0,0,1,0,41,478,-0.025,-0.038,-0.013,0.013,-3.9185,9e-05,"Scale_6","Stock",NA,"unknown","Immigrant, foreign-born","current","Between",0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,"threelevel complex",0,0,1,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,12,NA,"0 0 0 0 CA 0 0 0 0 DK FI FR DE 0 0 0 IE 0 0 0 0 0 0 NT NZ NO 0 0 PT 0 0 0 ES SE CH UK US 0 0 0 0 0","0","0","0","0","CA","0","0","0","0","DK","FI","FR","DE","0","0","0","IE","0","0","0","0","0","0","NT","NZ","NO",0,"0","PT","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,41,"mplus","gdp_ivC","w2006","ml_glm","15","Jobs Unemp IncDiff OldAge House Health Scale","Jobs","Unemp","IncDiff","OldAge","House","Health","Scale"
"491","t41m6",0,0,0,1,0,0,0,0,1,"0 0 0 1 1",0,0,0,1,1,0,0,0,0,1,0,41,479,0.06975,-0.124,0.27125,0.19375,0.69176,0.48909,"Scale_6","Flow",NA,"unknown","Immigrant, foreign-born","per wave","Within",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,"threelevel complex",0,0,1,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,12,NA,"0 0 0 0 CA 0 0 0 0 DK FI FR DE 0 0 0 IE 0 0 0 0 0 0 NT NZ NO 0 0 PT 0 0 0 ES SE CH UK US 0 0 0 0 0","0","0","0","0","CA","0","0","0","0","DK","FI","FR","DE","0","0","0","IE","0","0","0","0","0","0","NT","NZ","NO",0,"0","PT","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,41,"mplus","gdp_ivC","w2006","ml_glm","15","Jobs Unemp IncDiff OldAge House Health Scale","Jobs","Unemp","IncDiff","OldAge","House","Health","Scale"
"492","t41m7",0,0,0,1,0,0,0,0,1,"0 0 0 1 1",0,0,0,1,1,0,0,0,0,1,0,41,480,-0.38,-0.82,0.06,0.44,-1.69273,0.09051,"Scale_6","Flow",NA,"unknown","Immigrant, foreign-born","1-year","Between",0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,"threelevel complex",0,0,1,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,12,NA,"0 0 0 0 CA 0 0 0 0 DK FI FR DE 0 0 0 IE 0 0 0 0 0 0 NT NZ NO 0 0 PT 0 0 0 ES SE CH UK 0 0 0 0 0 0","0","0","0","0","CA","0","0","0","0","DK","FI","FR","DE","0","0","0","IE","0","0","0","0","0","0","NT","NZ","NO",0,"0","PT","0","0","0","ES","SE","CH","UK","0","0","0","0",0,0,41,"mplus","gdp_ivC","w2006","ml_glm","14","Jobs Unemp IncDiff OldAge House Health Scale","Jobs","Unemp","IncDiff","OldAge","House","Health","Scale"
"493","t41m8",0,0,0,1,0,0,0,0,1,"0 0 0 1 1",0,0,0,1,1,0,0,0,0,1,0,41,481,-0.03,-0.07,0,0.04,-1.67973,0.09301,"Scale_6","Change in Flow",NA,"unknown","Immigrant, foreign-born","per wave","Within",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,"threelevel complex",0,0,1,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,12,NA,"0 0 0 0 CA 0 0 0 0 DK FI FR DE 0 0 0 IE 0 0 0 0 0 0 NT NZ NO 0 0 PT 0 0 0 ES SE CH UK 0 0 0 0 0 0","0","0","0","0","CA","0","0","0","0","DK","FI","FR","DE","0","0","0","IE","0","0","0","0","0","0","NT","NZ","NO",0,"0","PT","0","0","0","ES","SE","CH","UK","0","0","0","0",0,0,41,"mplus","gdp_ivC","w2006","ml_glm","14","Jobs Unemp IncDiff OldAge House Health Scale","Jobs","Unemp","IncDiff","OldAge","House","Health","Scale"
"494","t41m9",0,0,0,1,0,0,1,0,0,"0 0 0 1 1",0,0,0,1,1,0,0,0,0,1,0,41,482,-0.004,-0.016,0.007,0.012,-0.68143,0.4956,"Scale_6","Stock",NA,"unknown","Immigrant, foreign-born","current","Between",0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,"threelevel complex",0,0,1,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,12,NA,"AU 0 0 0 CA 0 0 0 0 DK FI FR DE 0 0 0 IE 0 0 JP 0 0 0 NT NZ NO 0 0 PT 0 0 0 ES SE CH UK 0 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","DK","FI","FR","DE","0","0","0","IE","0","0","JP","0","0","0","NT","NZ","NO",0,"0","PT","0","0","0","ES","SE","CH","UK","0","0","0","0",0,0,41,"mplus","unemprate_ivC","w2006","ml_glm","16","Jobs Unemp IncDiff OldAge House Health Scale","Jobs","Unemp","IncDiff","OldAge","House","Health","Scale"
"495","t42m1",1,0,0,0,0,1,0,0,1,"0 0 1 1 1",0,0,1,1,1,0,0,0,0,1,0,42,486,-0.13612,-0.1711,-0.10114,0.03498,-7.62577,0,"Scale_6","Flow","OECD","cri_macro.dta","Immigrant, foreign-born","per wave","Within",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,"xtreg",0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,2,"PI rescaled netmig/10 to put it on a 1 out of 100 scale and make it comparable to all other teams.
Also rescaled netmig/7.75 & foreignpct/7.75 (for fixed-effect model by wave) ot put them on a 'yearly' effect size, also to make them comparable to other teams.
Level is age-gender-cohort by country. Coded as country for now. Only two teams use this approach so we do not give it its own model specification code, but should note this in an appendxi somewhere. 
Birthyear (‘age’) and sex are used to identify cohorts (not education), so code 1 for indep variables
","AU 0 0 0 0 0 0 0 0 0 0 FR DE 0 0 0 0 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","0","0","0","0","0","0","0","FR","DE","0","0","0","0","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,42,"stata","socx_ivC","w1996","ml_glm","11","Jobs Unemp IncDiff OldAge House Health Scale","Jobs","Unemp","IncDiff","OldAge","House","Health","Scale"
"496","t42m2",1,0,0,0,0,1,0,0,1,"0 0 1 1 1",0,0,1,1,1,0,0,0,0,1,0,42,487,-0.37979,-0.56336,-0.19623,0.18357,-4.05499,5e-05,"Scale_6","Change in Flow","UN","cri_macro.dta","Immigrant, foreign-born","1-year","Within",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,"xtreg",0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,2,NA,"AU 0 0 0 0 0 0 0 0 0 0 FR DE 0 0 0 0 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","0","0","0","0","0","0","0","FR","DE","0","0","0","0","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,42,"stata","socx_ivC","w1996","ml_glm","11","Jobs Unemp IncDiff OldAge House Health Scale","Jobs","Unemp","IncDiff","OldAge","House","Health","Scale"
"497","t43m1",1,0,0,0,0,0,0,0,0,"0 0 1 1 1",0,0,1,1,1,0,0,0,0,1,0,43,488,-0.00769,-0.01618,8e-04,0.00849,-1.77598,0.07574,"Scale_6","Flow","WDI","bradyfinnigan2014countrydata.dta","Immigrant, foreign-born","current","Within",0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,"xtreg",1,0,1,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,6,"“bruttomig.dta” converted to “rawmig.dta” to protect anonymity
“makro_new.dta” converted to “macro_new_team43.dta”
No data for 2016, not sure if this is what the team intended.
Indep variables income and age coded 1, because these were used to construct the pseudo-panel strata
There are only two teams with a pseudo-panel approach therefore we do not code this as a unique model specification but should note this in an appendix somewhere.","AU 0 0 0 0 0 0 0 0 0 0 FR DE 0 0 0 0 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","0","0","0","0","0","0","0","FR","DE","0","0","0","0","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,43,"stata",NA,"w1996","ml_glm","11","Jobs Unemp IncDiff OldAge House Health Scale","Jobs","Unemp","IncDiff","OldAge","House","Health","Scale"
"498","t43m2",1,0,0,0,0,1,0,0,0,"0 0 1 1 1",0,0,1,1,1,0,0,0,0,1,0,43,489,-0.00812,-0.01667,0.00043,0.00855,-1.86239,0.06255,"Scale_6","Flow","WDI","bradyfinnigan2014countrydata.dta","Immigrant, foreign-born","current","Within",0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,"xtreg",1,0,1,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,6,NA,"AU 0 0 0 0 0 0 0 0 0 0 FR DE 0 0 0 0 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","0","0","0","0","0","0","0","FR","DE","0","0","0","0","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,43,"stata","socx_ivC","w1996","ml_glm","11","Jobs Unemp IncDiff OldAge House Health Scale","Jobs","Unemp","IncDiff","OldAge","House","Health","Scale"
"499","t43m3",1,0,0,0,0,0,0,1,0,"0 0 1 1 1",0,0,1,1,1,0,0,0,0,1,0,43,490,-0.00672,-0.01539,0.00194,0.00867,-1.52036,0.12842,"Scale_6","Flow","WDI","bradyfinnigan2014countrydata.dta","Immigrant, foreign-born","current","Within",0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,"xtreg",1,0,1,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,6,NA,"AU 0 0 0 0 0 0 0 0 0 0 FR DE 0 0 0 0 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","0","0","0","0","0","0","0","FR","DE","0","0","0","0","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,43,"stata","emplrate_ivC","w1996","ml_glm","11","Jobs Unemp IncDiff OldAge House Health Scale","Jobs","Unemp","IncDiff","OldAge","House","Health","Scale"
"500","t43m4",1,0,0,0,0,0,0,0,0,"0 0 1 1 0",0,0,1,1,0,0,0,0,0,1,0,43,491,-0.02808,-0.06316,0.007,0.03508,-1.56872,0.11671,"Scale_6","Change in Flow","WDI","bradyfinnigan2014countrydata.dta","Immigrant, foreign-born","5-year","Within",0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,"xtreg",1,0,1,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,6,NA,"AU 0 0 0 0 0 0 0 0 0 0 FR DE 0 0 0 0 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","0","0","0","0","0","0","0","FR","DE","0","0","0","0","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,43,"stata",NA,"w1996","ml_glm","11","Jobs Unemp IncDiff OldAge House Health Scale","Jobs","Unemp","IncDiff","OldAge","House","Health","Scale"
"501","t43m5",1,0,0,0,0,1,0,0,0,"0 0 1 1 0",0,0,1,1,0,0,0,0,0,1,0,43,492,-0.02996,-0.06358,0.00365,0.03362,-1.74694,0.08065,"Scale_6","Change in Flow","WDI","bradyfinnigan2014countrydata.dta","Immigrant, foreign-born","5-year","Within",0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,"xtreg",1,0,1,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,6,NA,"AU 0 0 0 0 0 0 0 0 0 0 FR DE 0 0 0 0 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","0","0","0","0","0","0","0","FR","DE","0","0","0","0","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,43,"stata","socx_ivC","w1996","ml_glm","11","Jobs Unemp IncDiff OldAge House Health Scale","Jobs","Unemp","IncDiff","OldAge","House","Health","Scale"
"502","t43m6",1,0,0,0,0,0,0,1,0,"0 0 1 1 0",0,0,1,1,0,0,0,0,0,1,0,43,493,-0.05161,-0.10183,-0.00138,0.05022,-2.01444,0.04396,"Scale_6","Change in Flow","WDI","bradyfinnigan2014countrydata.dta","Immigrant, foreign-born","5-year","Within",0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,"xtreg",1,0,1,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,6,NA,"AU 0 0 0 0 0 0 0 0 0 0 FR DE 0 0 0 0 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","0","0","0","0","0","0","0","FR","DE","0","0","0","0","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,43,"stata","emplrate_ivC","w1996","ml_glm","11","Jobs Unemp IncDiff OldAge House Health Scale","Jobs","Unemp","IncDiff","OldAge","House","Health","Scale"
"503","t45m1",1,0,0,0,0,1,0,1,0,"0 0 1 1 1",0,0,1,1,1,1,0,0,0,0,0,45,494,-0.01021,-0.02111,0.00069,0.0109,-1.83633,0.06631,"Jobs","Stock","UN","cri_macro.dta","Immigrant, foreign-born","current","Total",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"logit",1,0,0,1,1,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,6,NA,"AU 0 0 0 CA 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,45,"stata","socx_ivC","w1996","logit","13","Jobs 0 0 0 0 0 0","Jobs","0","0","0","0","0","0"
"504","t45m2",1,0,0,0,0,1,0,1,0,"0 0 1 1 1",0,0,1,1,1,1,0,0,0,0,0,45,495,0.00513,-0.0116,0.02186,0.01673,0.6007,0.54804,"Unemp","Stock","UN","cri_macro.dta","Immigrant, foreign-born","current","Total",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"logit",1,0,0,1,1,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,6,NA,"AU 0 0 0 CA 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,45,"stata","socx_ivC","w1996","logit","13","0 Unemp 0 0 0 0 0","0","Unemp","0","0","0","0","0"
"505","t45m3",1,0,0,0,0,1,0,1,0,"0 0 1 1 1",0,0,1,1,1,1,0,0,0,0,0,45,496,-0.01121,-0.02803,0.0056,0.01682,-1.30653,0.19137,"IncDiff","Stock","UN","cri_macro.dta","Immigrant, foreign-born","current","Total",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"logit",1,0,0,1,1,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,6,NA,"AU 0 0 0 CA 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,45,"stata","socx_ivC","w1996","logit","13","0 0 IncDiff 0 0 0 0","0","0","IncDiff","0","0","0","0"
"506","t45m4",1,0,0,0,0,1,0,1,0,"0 0 1 1 1",0,0,1,1,1,1,0,0,0,0,0,45,497,-0.00119,-0.00628,0.00389,0.00509,-0.45946,0.6459,"OldAge","Stock","UN","cri_macro.dta","Immigrant, foreign-born","current","Total",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"logit",1,0,0,1,1,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,6,NA,"AU 0 0 0 CA 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,45,"stata","socx_ivC","w1996","logit","13","0 0 0 OldAge 0 0 0","0","0","0","OldAge","0","0","0"
"507","t45m5",1,0,0,0,0,1,0,1,0,"0 0 1 1 1",0,0,1,1,1,1,0,0,0,0,0,45,498,0.00343,-0.01069,0.01755,0.01412,0.47639,0.6338,"House","Stock","UN","cri_macro.dta","Immigrant, foreign-born","current","Total",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"logit",1,0,0,1,1,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,6,NA,"AU 0 0 0 CA 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,45,"stata","socx_ivC","w1996","logit","13","0 0 0 0 House 0 0","0","0","0","0","House","0","0"
"508","t45m6",1,0,0,0,0,1,0,1,0,"0 0 1 1 1",0,0,1,1,1,1,0,0,0,0,0,45,499,-0.00797,-0.01415,-0.0018,0.00618,-2.53016,0.0114,"Health","Stock","UN","cri_macro.dta","Immigrant, foreign-born","current","Total",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"logit",1,0,0,1,1,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,6,NA,"AU 0 0 0 CA 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,45,"stata","socx_ivC","w1996","logit","13","0 0 0 0 0 Health 0","0","0","0","0","0","Health","0"
"509","t46m1",1,0,0,0,0,0,0,1,0,"0 0 1 1 1",0,0,1,1,1,1,0,0,0,0,0,46,500,-0.00328,-0.00727,0.00072,0.00399,-1.60784,0.10787,"Jobs","Stock","UN","cri_macro.xlsx","Immigrant, foreign-born","current","Total",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"reg",1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,24,"PI NOTE: they did a kind of a 'kitchen sink' approach. Table 1 might be worth putting in an appendix. It shows the number of significant positive and negative effects for each DV out of 13 models. They indicate their preferred models by reporting marginal effects for 3 versions of model 3 and one version of model 4. However, we ignore their analyses of spending preferences for now as they are a different DV than all other teams.
","AU 0 0 0 0 0 0 0 0 0 0 FR DE 0 0 0 0 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","0","0","0","0","0","0","0","FR","DE","0","0","0","0","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,46,"stata","emplrate_ivC","w1996","logit","11","Jobs 0 0 0 0 0 0","Jobs","0","0","0","0","0","0"
